"","MSSubClass","LotFrontage","LotArea","Street","LotShape","LandContour","Utilities","LandSlope","Neighborhood","Condition2","OverallQual","OverallCond","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","1stFlrSF","2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","3SsnPorch","ScreenPorch","PoolArea","MiscVal","SaleType","SaleCondition","SalePrice","TotalSF","HouseAge","Remodeled","NewHouse","GarageAge","SoldInSummer"
"2670","1St",63,4761,"Pave",4,"Lvl","AllPub",3,"IDOTRR","Norm",3,3,"CompShg","Bad","Bad","None",0,2,2,"Other",3,2,1,1,0,1,0,1020,1020,"GasA",2,"N",2,1020,0,0,1020,0,0,1,0,2,1,2,5,8,0,"None","None",0,0,0,0,0,1,0,0,105,0,0,0,0,"Old","Old",64500,2040,88,1,0,0,0
"2671","1St",0,7446,"Pave",4,"Lvl","AllPub",3,"BrkSide","Norm",4,5,"CompShg","Bad","Bad","None",0,3,3,"Other",3,3,1,3,266,1,0,522,788,"GasA",3,"Y",4,788,0,0,788,0,0,1,0,2,1,3,4,8,2,"TA","None",0,0,0,0,0,3,0,0,0,0,0,0,0,"Old","Old",100000,1576,65,1,0,0,0
"2672","1St",65,6435,"Pave",4,"Lvl","AllPub",3,"BrkSide","Norm",6,5,"CompShg","Bad","Bad","None",0,3,3,"Other",3,3,1,1,0,1,0,972,972,"GasA",4,"Y",5,972,605,0,1577,0,0,1,0,3,1,2,6,8,1,"Gd","Bad",1,1,312,3,3,3,0,0,0,0,0,0,0,"Old","Old",140200,2549,67,1,0,67,0
"2673","2St",69,11737,"Pave",3,"Bnk","AllPub",3,"BrkSide","Norm",6,7,"CompShg","Bad","Bad","None",0,3,3,"Other",3,3,1,1,0,1,0,848,848,"GasW",3,"N",5,1017,810,0,1827,0,0,1,0,2,1,3,9,8,1,"Gd","Bad",1,1,240,2,3,3,27,36,42,0,0,0,0,"Old","Old",202500,2675,82,1,0,63,1
"2674","1St",50,5000,"Pave",4,"Lvl","AllPub",3,"BrkSide","Norm",6,7,"CompShg","Good","Bad","None",0,3,4,"Other",3,3,1,5,399,1,0,605,1004,"GasA",5,"Y",5,1004,660,0,1664,0,0,2,0,3,1,3,7,8,2,"Gd","Bad",1,2,420,3,3,3,0,24,36,0,0,0,0,"Old","Old",159000,2668,59,1,0,56,0
"2675","Multi",65,7800,"Pave",4,"Lvl","AllPub",3,"OldTown","Norm",5,7,"CompShg","Bad","Bad","None",0,3,3,"Other",4,3,2,3,507,1,0,286,793,"GasA",3,"Y",5,793,325,0,1118,1,0,1,0,3,1,3,5,8,1,"Gd","Bad",1,2,410,3,3,3,0,0,0,0,271,0,0,"Old","Old",119900,1911,67,1,0,67,1
"2676","1St",52,6240,"Pave",4,"Lvl","AllPub",3,"BrkSide","Norm",6,6,"CompShg","Bad","Bad","None",0,3,3,"PC",3,3,1,1,0,1,0,816,816,"GasA",3,"Y",5,816,0,360,1176,0,0,1,0,3,1,3,6,8,1,"Gd","Bad",1,2,528,3,3,3,112,0,0,0,0,0,400,"Old","Old",114500,1632,72,1,0,21,0
"2677","1St",0,6240,"Pave",4,"Lvl","AllPub",3,"BrkSide","Norm",5,4,"CompShg","Bad","Bad","None",0,3,3,"Other",4,3,1,1,0,1,0,896,896,"GasA",4,"Y",4,896,448,0,1344,0,0,1,0,3,1,3,7,8,0,"None","Bad",1,1,240,2,3,3,200,114,0,0,0,0,0,"Old","Old",115000,2240,70,1,0,70,0
"2678","1St",51,6120,"Pave",4,"Lvl","AllPub",3,"BrkSide","Norm",3,5,"CompShg","Bad","Bad","None",0,4,3,"Other",3,3,1,3,347,1,0,381,728,"GasA",5,"Y",5,728,434,0,1162,1,0,1,0,3,1,3,6,8,0,"None","Bad",1,1,258,2,1,3,0,24,0,0,0,0,0,"Old","Old",75000,1890,76,1,0,76,0
"2679","1St",51,6120,"Pave",4,"Lvl","AllPub",3,"BrkSide","Norm",5,7,"CompShg","Bad","Bad","None",0,3,3,"Other",3,3,1,3,489,1,0,279,768,"GasA",3,"N",5,1015,0,0,1015,0,0,1,0,3,1,3,6,7,0,"None","Bad",1,1,450,3,3,3,0,0,112,0,120,0,620,"Old","Old",88000,1783,81,1,0,81,1
"2680","1St",52,6240,"Pave",4,"Lvl","AllPub",3,"BrkSide","Norm",4,5,"CompShg","Bad","Bad","None",0,3,3,"Other",0,0,0,0,0,0,0,0,0,"GasA",4,"N",5,672,240,0,912,0,0,1,0,2,1,3,3,8,0,"None","None",0,0,0,0,0,1,0,0,0,0,0,0,0,"Old","Old",80500,912,59,1,0,0,1
"2681","1St",52,6240,"Pave",4,"Lvl","AllPub",3,"BrkSide","Norm",5,6,"CompShg","Bad","Bad","None",0,3,3,"Other",3,3,1,1,0,1,0,1042,1042,"GasA",5,"Y",5,1042,534,0,1576,0,0,1,0,3,1,3,8,8,1,"Gd","Bad",1,1,225,3,3,3,0,0,0,0,0,0,0,"Old","Old",149000,2618,78,1,0,78,0
"2682","1St",51,6120,"Pave",4,"Lvl","AllPub",3,"BrkSide","Norm",5,7,"CompShg","Bad","Bad","None",0,3,4,"Other",3,3,1,1,0,1,0,741,741,"GasA",4,"Y",5,741,583,0,1324,0,0,1,0,3,1,4,7,8,0,"None","Bad",1,1,180,2,3,3,0,0,55,0,0,0,0,"Old","Old",110000,2065,76,1,0,76,0
"2683","1St",50,6000,"Pave",4,"Lvl","AllPub",3,"OldTown","Norm",6,6,"CompShg","Bad","Bad","None",0,3,4,"Other",3,3,1,4,397,1,0,706,1103,"GasA",4,"Y",5,1103,0,0,1103,0,0,1,0,2,1,4,5,8,1,"Gd","Bad",1,2,440,3,3,3,166,120,0,0,0,0,0,"Old","Old",110500,2206,81,1,0,30,1
"2684","1St",50,6000,"Pave",4,"Lvl","AllPub",3,"BrkSide","Norm",5,7,"CompShg","Bad","Bad","None",0,3,3,"Other",3,3,1,2,616,1,0,0,616,"GasA",4,"Y",5,616,0,0,616,0,0,1,0,2,1,3,4,8,0,"None","Bad",1,1,205,3,3,3,0,0,129,0,0,0,0,"Old","Old",89000,1232,85,1,0,85,1
"2685","1St",58,6380,"Pave",4,"Lvl","AllPub",3,"BrkSide","Norm",5,6,"CompShg","Bad","Bad","None",0,3,3,"Other",3,2,1,1,0,1,0,993,993,"GasA",3,"Y",4,1048,0,0,1048,0,0,1,0,2,1,3,5,8,1,"Gd","Bad",1,1,280,3,3,3,0,0,116,0,0,0,0,"Old","Old",113000,2041,84,1,0,84,0
"2686","1St",50,11672,"Pave",2,"Lvl","AllPub",3,"BrkSide","Norm",5,5,"CompShg","Bad","Bad","None",0,3,3,"Other",3,3,1,1,0,1,0,816,816,"GasA",3,"Y",4,816,0,0,816,0,0,1,0,2,1,3,4,8,0,"None","Bad",1,1,210,2,2,1,168,0,112,0,0,0,0,"Old","Old",109000,1632,81,1,0,81,1
"2687","1St",90,33120,"Pave",1,"Lvl","AllPub",3,"OldTown","Feedr",6,5,"CompShg","Bad","Bad","None",0,3,3,"Other",3,3,1,1,0,1,0,1595,1595,"GasA",3,"Y",5,1611,875,0,2486,0,0,2,0,5,1,3,8,8,1,"Gd","Bad",1,2,576,3,3,3,0,0,0,0,0,0,0,"Old","Old",220000,4081,44,0,0,44,0
"2688","Multi",60,9873,"Pave",4,"Lvl","AllPub",3,"BrkSide","Norm",4,5,"CompShg","Bad","Bad","BrkFace",160,3,3,"Other",3,3,3,5,789,1,0,171,960,"GasW",3,"N",5,960,0,0,960,1,0,1,0,3,1,3,6,8,0,"None","Bad",1,2,576,3,3,3,0,288,0,0,0,0,0,"Old","Old",129000,1920,36,0,0,36,1
"2689","1St",59,5310,"Pave",4,"Lvl","AllPub",3,"OldTown","Norm",6,8,"CompShg","Good","Good","None",0,3,4,"Other",3,2,1,1,0,1,0,485,485,"GasA",4,"Y",5,1001,634,0,1635,0,0,1,0,2,1,4,5,8,0,"None","Good",1,1,255,2,3,3,394,0,0,0,0,0,0,"Old","Old",117000,2120,96,1,0,56,1
"2690","1St",153,4118,"Pave",3,"Bnk","AllPub",2,"OldTown","Norm",4,4,"CompShg","Bad","Bad","None",0,3,3,"Other",3,3,1,1,0,1,0,693,693,"Grav",2,"N",4,693,0,0,693,0,0,1,0,2,1,2,4,8,0,"None","None",0,0,0,0,0,1,0,20,0,0,0,0,0,"Old","Old",52500,1386,65,1,0,0,0
"2691","1St",60,10320,"Pave",4,"Lvl","AllPub",3,"IDOTRR","Norm",4,5,"CompShg","Bad","Bad","None",0,3,3,"Other",3,2,1,1,0,1,0,596,596,"GasA",1,"Y",3,834,596,0,1430,0,0,2,0,3,1,2,7,8,0,"None","Bad",1,2,370,2,2,3,218,0,0,0,210,0,0,"Old","Old",107000,2026,82,1,0,82,0
"2692","2St",60,7518,"Pave",4,"Lvl","AllPub",3,"IDOTRR","Norm",5,8,"CompShg","Bad","Bad","None",0,2,4,"Other",2,2,1,1,0,1,0,396,396,"GasA",4,"Y",5,665,665,0,1330,0,0,1,0,3,1,3,7,8,0,"None","Bad",1,1,390,3,3,1,0,72,45,0,0,0,0,"Old","Old",116500,1726,96,1,0,5,1
"2693","1St",50,9000,"Pave",4,"Lvl","AllPub",3,"IDOTRR","Norm",5,4,"CompShg","Bad","Bad","None",0,3,3,"Other",3,3,1,1,0,1,0,610,610,"GasA",5,"N",4,819,0,0,819,0,0,1,0,2,1,4,4,8,0,"None","None",0,0,0,0,0,1,0,0,0,0,0,0,0,"Old","Old",72000,1429,87,1,0,0,0
"2694","1St",50,8600,"Pave",4,"Bnk","AllPub",3,"IDOTRR","Norm",6,6,"CompShg","Bad","Bad","None",0,3,3,"Other",3,3,1,1,0,1,0,780,780,"GasA",3,"Y",5,780,596,0,1376,0,0,2,0,3,1,3,7,8,1,"Gd","Bad",1,1,198,3,3,1,0,0,0,0,0,0,0,"Old","Old",119500,2156,69,1,0,69,1
"2695","1St",60,7200,"Pave",4,"Lvl","AllPub",3,"IDOTRR","Norm",5,6,"CompShg","Bad","Bad","None",0,3,3,"Other",3,3,1,1,0,1,0,803,803,"GasA",5,"Y",5,803,557,0,1360,0,0,1,1,2,1,4,6,8,0,"None","Bad",1,1,297,3,3,3,0,65,190,0,0,0,0,"Old","Old",125500,2163,68,1,0,55,1
"2696","1St",60,9786,"Pave",4,"Lvl","AllPub",3,"IDOTRR","Norm",3,4,"CompShg","Bad","Bad","None",0,3,3,"Other",3,2,1,1,0,1,0,1007,1007,"GasA",2,"N",5,1077,0,0,1077,0,0,1,0,3,1,3,6,8,1,"Gd","Bad",1,1,210,3,2,2,0,100,48,0,0,0,0,"Old","Old",91000,2084,84,1,0,84,1
"2697","Multi",60,6780,"Pave",4,"Lvl","AllPub",3,"IDOTRR","Norm",6,8,"CompShg","Bad","Bad","None",0,3,2,"Other",3,3,3,6,490,1,0,30,520,"GasA",4,"N",5,520,0,234,754,1,0,1,0,2,1,3,5,8,0,"None","None",0,0,0,0,0,1,53,0,0,0,0,0,0,"Old","Old",84500,1040,71,1,0,0,1
"2698","1St",60,7200,"Pave",4,"Lvl","AllPub",3,"IDOTRR","Norm",6,6,"CompShg","Good","Good","None",0,3,3,"Other",3,3,1,2,343,1,0,641,984,"GasA",3,"Y",3,984,0,0,984,0,0,1,0,3,1,3,6,8,0,"None","Bad",1,1,308,3,3,1,0,0,164,0,0,0,0,"Old","Old",90000,1968,76,1,0,76,0
"2699","1St",82,12375,"Pave",4,"Lvl","AllPub",3,"Sawyer","Norm",5,5,"CompShg","Bad","Bad","Stone",41,3,2,"Other",3,3,1,4,329,1,0,477,806,"GasA",3,"Y",5,1081,341,0,1422,1,0,1,0,3,1,3,7,8,1,"TA","Bad",1,1,288,3,3,3,0,0,0,0,0,0,0,"Old","Old",137500,2228,55,0,0,55,1
"2700","Multi",120,11136,"Pave",4,"Lvl","AllPub",3,"Sawyer","Feedr",6,5,"CompShg","Bad","Bad","None",0,3,3,"Other",3,3,1,1,0,1,0,1921,1921,"GasA",3,"Y",5,1921,0,0,1921,0,0,2,0,4,2,3,8,8,0,"None","Bad",1,2,576,3,3,3,0,180,0,0,0,0,0,"Old","Old",150000,3842,42,0,0,42,1
"2701","1StNew",100,21370,"Pave",4,"Lvl","AllPub",3,"Sawyer","Norm",5,5,"CompShg","Bad","Bad","None",0,3,3,"Other",0,0,0,0,0,0,0,0,0,"GasA",3,"Y",4,1640,0,0,1640,0,0,1,0,3,1,3,7,7,1,"Gd","Good",2,2,394,3,3,3,0,0,225,0,0,0,600,"Old","Old",131000,1640,56,0,0,56,1
"2702","Split",92,6930,"Pave",3,"Lvl","AllPub",3,"ClearCr","Norm",5,4,"CompShg","Bad","Bad","BrkFace",120,3,3,"Other",3,3,3,4,300,3,294,468,1062,"GasA",5,"Y",3,1352,0,0,1352,0,1,1,0,3,1,4,6,6,0,"None","Good",1,1,288,3,3,3,168,0,294,0,0,0,0,"Old","Old",130000,2414,48,0,0,48,1
"2703","1St",55,8250,"Pave",4,"Lvl","AllPub",3,"Edwards","Norm",5,7,"CompShg","Bad","Bad","None",0,3,3,"Other",0,0,0,0,0,0,0,0,0,"GasA",3,"N",5,1032,0,0,1032,0,0,1,0,2,1,3,6,8,1,"TA","Bad",1,1,260,3,3,3,0,0,121,0,0,0,0,"Old","Old",125000,1032,71,1,0,67,1
"2704","1St",50,5220,"Pave",3,"Lvl","AllPub",3,"SWISU","Norm",5,3,"CompShg","Bad","Bad","None",0,3,3,"Other",3,3,1,1,0,1,0,830,830,"GasA",4,"Y",5,879,0,0,879,0,0,1,0,2,1,3,4,8,0,"None","Bad",1,1,180,3,3,2,0,108,0,0,0,0,0,"Old","Old",80000,1709,70,1,0,70,0
"2705","1StNew",50,5500,"Pave",4,"Lvl","AllPub",3,"SWISU","Norm",7,5,"CompShg","Good","Good","None",0,3,3,"PC",4,4,2,6,510,2,373,190,1073,"GasA",5,"Y",5,1073,0,0,1073,1,0,2,0,2,1,3,4,8,0,"None","Bad",1,1,246,3,3,3,0,120,0,0,0,0,0,"Old","Old",157000,2146,2,0,0,2,1
"2706","1StNew",75,11235,"Pave",4,"Lvl","AllPub",3,"Sawyer","Norm",4,5,"CompShg","Bad","Bad","BrkFace",51,3,3,"Other",3,3,1,3,547,1,0,504,1051,"GasA",4,"Y",5,1382,0,0,1382,0,0,1,1,3,1,3,6,8,1,"Po","Good",1,2,459,3,3,3,0,82,0,0,0,0,0,"Old","Old",148000,2433,43,1,0,32,0
"2707","Multi",72,10791,"Pave",4,"Lvl","AllPub",3,"Sawyer","Norm",4,5,"CompShg","Bad","Bad","None",0,3,3,"Other",0,0,0,0,0,0,0,0,0,"GasA",3,"Y",5,1296,0,0,1296,0,0,2,0,2,2,3,6,8,0,"None","Bad",1,2,516,3,3,3,0,0,0,0,0,0,500,"Old","Old",90000,1296,39,0,0,39,0
"2708","1StNew",70,8414,"Pave",4,"Lvl","AllPub",3,"Sawyer","Norm",6,8,"CompShg","Bad","Bad","None",0,3,3,"Other",3,3,1,6,663,1,0,396,1059,"GasA",3,"Y",5,1068,0,0,1068,0,1,1,0,3,1,3,6,8,0,"None","Good",2,1,264,3,3,3,192,0,0,0,0,0,0,"Old","Old",154500,2127,43,1,0,43,0
"2709","1StNew",0,11327,"Pave",3,"Lvl","AllPub",3,"Sawyer","Norm",5,6,"CompShg","Bad","Bad","BrkFace",305,3,3,"Other",3,3,3,5,779,1,0,285,1064,"GasA",3,"Y",5,1064,0,0,1064,0,1,1,0,3,1,3,6,8,1,"TA","Good",1,2,528,3,3,3,314,48,0,0,0,0,0,"Old","Old",153600,2128,39,0,0,39,1
"2710","Split",96,11777,"Pave",3,"Lvl","AllPub",3,"Sawyer","Norm",5,6,"CompShg","Good","Good","BrkFace",97,3,3,"Other",3,3,3,2,328,5,551,285,1164,"GasA",5,"Y",5,1320,0,0,1320,1,0,1,0,3,1,3,6,8,2,"Fa","Good",2,2,564,3,3,3,160,68,240,0,0,0,0,"Old","Old",164500,2484,40,0,0,40,1
"2711","Split",80,10366,"Pave",3,"Lvl","AllPub",3,"Sawyer","Norm",6,7,"CompShg","Bad","Bad","None",0,3,4,"Other",3,3,3,6,456,1,0,456,912,"GasA",3,"Y",5,934,0,0,934,0,1,1,0,2,1,3,4,8,0,"None","Good",1,1,336,3,3,3,77,0,0,0,0,0,500,"Old","Old",132000,1846,42,0,0,42,1
"2712","1StNew",75,9000,"Pave",4,"Lvl","AllPub",3,"Sawyer","Norm",5,6,"CompShg","Bad","Bad","None",0,3,3,"Other",3,3,1,5,773,1,0,286,1059,"GasA",4,"Y",5,1059,0,0,1059,1,0,1,0,3,1,3,6,8,0,"None","Good",3,1,286,3,3,3,0,88,0,0,0,0,0,"Old","Old",142500,2118,40,0,0,40,1
"2713","1StNew",0,11553,"Pave",3,"Lvl","AllPub",3,"Sawyer","Norm",5,5,"CompShg","Bad","Bad","BrkFace",188,3,3,"Other",3,3,1,4,673,1,0,378,1051,"GasA",3,"Y",5,1159,0,0,1159,0,0,1,1,3,1,3,7,8,1,"Fa","Good",1,1,336,3,3,3,466,0,0,0,0,0,0,"Old","Old",158000,2210,38,0,0,38,1
"2714","2StNew",74,7844,"Pave",4,"Lvl","AllPub",3,"Sawyer","Norm",6,7,"CompShg","Bad","Bad","BrkFace",203,3,3,"Other",3,3,1,5,209,1,0,463,672,"GasA",3,"Y",5,672,728,0,1400,0,0,1,1,3,1,3,6,8,1,"TA","Good",3,2,440,3,3,3,0,0,0,0,0,0,0,"Old","Old",149500,2072,28,0,0,28,0
"2715","1StNew",0,9535,"Pave",3,"Lvl","AllPub",3,"Sawyer","Norm",5,5,"CompShg","Bad","Bad","BrkFace",450,3,3,"Other",3,3,1,4,194,2,982,0,1176,"GasA",3,"Y",5,1458,0,0,1458,1,0,1,1,3,1,3,7,8,1,"TA","Good",1,2,512,3,3,3,284,0,0,0,0,0,0,"Old","Old",165000,2634,39,0,0,39,1
"2716","1StNew",78,10335,"Pave",3,"Lvl","AllPub",3,"Sawyer","Norm",5,6,"CompShg","Bad","Bad","None",0,3,3,"Other",3,3,1,3,570,1,0,891,1461,"GasA",4,"Y",5,1721,0,0,1721,0,0,2,1,3,1,3,7,7,1,"TA","Good",2,2,440,3,3,3,0,96,180,0,0,0,0,"Old","Old",180000,3182,38,1,0,38,1
"2717","Split",0,7176,"Pave",3,"Lvl","AllPub",3,"Sawyer","Norm",6,6,"CompShg","Bad","Bad","BrkFace",200,3,3,"Other",3,4,4,6,794,1,0,166,960,"GasA",2,"Y",5,1040,0,0,1040,1,0,1,0,3,1,3,6,8,1,"Fa","Bad",1,2,616,3,3,3,131,0,0,0,180,0,0,"Old","Old",160500,2000,28,0,0,27,1
"2718","Multi",0,9662,"Pave",3,"Lvl","AllPub",3,"Sawyer","Norm",5,4,"CompShg","Bad","Bad","None",0,3,3,"Other",4,3,1,1,0,1,0,1967,1967,"GasA",3,"Y",5,1967,0,0,1967,0,0,2,0,6,2,3,10,8,0,"None","Good",3,2,580,3,3,3,170,0,0,0,0,0,0,"Old","Old",156500,3934,29,0,0,29,0
"2719","Multi",75,8235,"Pave",4,"Lvl","AllPub",3,"Sawyer","Norm",5,4,"CompShg","Bad","Bad","BrkFace",99,3,3,"Other",3,3,1,3,483,1,0,1466,1949,"GasA",3,"Y",5,1949,0,0,1949,0,0,2,0,6,2,3,10,8,0,"None","Good",2,2,586,3,3,3,32,0,0,0,0,0,0,"Old","Old",157000,3898,29,0,0,29,1
"2720","1St",0,13650,"Pave",4,"Lvl","AllPub",3,"Sawyer","Norm",5,5,"CompShg","Bad","Bad","None",0,4,4,"Other",3,3,1,5,57,4,441,554,1052,"GasA",5,"Y",5,1252,668,0,1920,1,0,2,0,4,1,4,8,8,1,"Gd","Good",1,2,451,3,3,3,0,0,0,0,0,0,0,"Old","Old",172500,2972,48,0,0,48,1
"2721","1StNew",88,13125,"Pave",4,"Lvl","AllPub",3,"Sawyer","Norm",5,4,"CompShg","Bad","Bad","BrkCmn",67,3,3,"Other",3,3,1,3,168,4,682,284,1134,"GasA",5,"Y",5,1803,0,0,1803,1,0,2,0,3,1,3,8,4,1,"TA","Good",2,2,484,3,3,3,0,0,0,0,0,0,0,"Old","Old",155000,2937,49,1,0,49,0
"2722","1StNew",102,17920,"Pave",4,"Lvl","AllPub",3,"Sawyer","Norm",5,4,"CompShg","Bad","Bad","None",0,3,3,"Other",3,3,2,5,306,3,1085,372,1763,"GasA",3,"Y",5,1779,0,0,1779,1,0,1,1,3,1,3,6,8,1,"Gd","Good",1,2,454,3,3,3,0,418,0,0,312,0,0,"Old","Old",170000,3542,51,1,0,51,1
"2723","1St",0,17529,"Pave",4,"Lvl","AllPub",3,"Sawyer","Norm",5,5,"CompShg","Bad","Bad","Stone",65,3,3,"Other",3,3,1,1,0,1,0,872,872,"GasA",2,"N",3,872,0,0,872,0,0,1,0,2,1,2,5,5,1,"Gd","Bad",1,1,322,2,2,1,0,0,116,0,0,0,0,"Old","Old",105000,1744,82,1,0,82,0
"2724","Split",0,10246,"Pave",3,"Lvl","AllPub",3,"Sawyer","Norm",4,9,"CompShg","Good","Good","None",0,3,4,"Other",3,4,3,6,648,1,0,0,648,"GasA",5,"Y",5,960,0,0,960,1,1,0,0,0,1,3,3,8,0,"None","Good",1,1,364,3,3,3,88,0,0,0,0,0,0,"Old","Old",145000,1608,41,1,0,41,1
"2725","1StNew",0,14175,"Pave",4,"Bnk","AllPub",2,"Sawyer","Norm",5,6,"CompShg","Good","Bad","None",0,3,3,"Other",3,3,1,3,988,1,0,200,1188,"GasA",4,"Y",5,1437,0,0,1437,1,0,1,1,3,1,3,6,6,1,"TA","Bad",1,2,576,3,3,3,304,0,0,0,0,0,0,"Old","Old",168000,2625,50,1,0,7,0
"2726","1StNew",0,20355,"Pave",4,"Low","AllPub",2,"ClearCr","Norm",7,6,"Tar&Grv","Bad","Bad","BrkFace",123,3,3,"Other",4,3,3,3,810,5,826,229,1865,"GasA",3,"Y",5,1830,0,0,1830,1,0,1,0,2,1,3,6,8,2,"Gd","Good",1,2,521,3,3,3,0,115,168,0,0,0,0,"Old","Old",278000,3695,39,0,0,39,1
"2727","1StNew",87,13050,"Pave",4,"Low","AllPub",2,"ClearCr","Norm",5,6,"Tar&Grv","Bad","Bad","None",0,3,3,"Other",4,3,3,3,104,5,850,46,1000,"GasA",5,"Y",5,1000,0,0,1000,1,0,1,0,1,1,3,4,8,2,"TA","Good",1,2,575,3,3,3,238,0,148,0,0,0,0,"Old","Old",164000,2000,43,0,0,13,0
"2728","1St",81,15593,"Pave",4,"Lvl","AllPub",3,"ClearCr","Norm",7,4,"CompShg","Bad","Bad","None",0,4,3,"Other",3,3,1,4,603,1,0,701,1304,"GasW",3,"Y",5,1304,983,0,2287,0,0,2,0,3,1,3,7,8,1,"TA","Good",3,2,667,3,3,3,0,21,114,0,0,0,0,"Old","Old",225000,3591,53,0,0,53,1
"2729","Split",72,10820,"Pave",4,"Lvl","AllPub",3,"Sawyer","Norm",5,7,"CompShg","Bad","Bad","BrkFace",153,3,3,"PC",4,3,3,6,535,3,159,88,782,"GasA",5,"Y",5,810,0,0,810,1,0,1,0,2,1,3,4,8,0,"None","Bad",1,2,576,3,3,3,0,0,0,0,0,0,0,"Old","Old",130000,1592,35,1,0,33,1
"2730","1StNew",100,13350,"Pave",3,"Lvl","AllPub",3,"Sawyer","Norm",5,5,"CompShg","Bad","Bad","None",0,3,3,"Other",3,3,1,5,762,1,0,102,864,"GasA",3,"Y",5,894,0,0,894,1,0,1,0,3,1,3,5,8,1,"Fa","Good",1,2,440,3,3,3,241,0,0,0,0,0,0,"Old","Old",142500,1758,32,0,0,32,1
"2731","PUD",0,1700,"Pave",4,"HLS","AllPub",3,"ClearCr","Norm",7,5,"CompShg","Good","Good","None",0,4,3,"PC",4,3,2,6,397,1,0,33,430,"GasA",3,"Y",5,880,680,140,1700,1,0,2,1,2,1,4,7,8,0,"None","Bad",3,1,450,4,3,3,188,36,0,0,200,0,0,"Old","Old",148400,1990,26,1,0,26,0
"2732","PUDNew",0,5271,"Pave",3,"Low","AllPub",2,"ClearCr","Norm",7,5,"CompShg","Bad","Bad","None",0,3,3,"PC",4,3,4,6,1082,1,0,371,1453,"GasA",4,"Y",5,1453,0,0,1453,1,0,1,1,2,1,4,6,8,1,"TA","Good",2,2,445,3,3,3,0,80,0,0,184,0,0,"Old","Old",190000,2906,20,0,0,20,0
"2733","1StNew",75,9375,"Pave",4,"Lvl","AllPub",3,"Edwards","Norm",4,5,"CompShg","Bad","Bad","None",0,3,4,"Other",3,3,1,3,799,1,0,168,967,"GasA",5,"Y",5,1350,0,0,1350,0,0,1,1,3,1,3,6,8,1,"Gd","Good",2,2,504,3,3,3,237,0,0,0,0,0,0,"Old","Old",146000,2317,52,0,0,52,1
"2734","1St",62,6488,"Pave",4,"Lvl","AllPub",3,"Edwards","Norm",5,5,"CompShg","Bad","Bad","None",0,3,3,"Other",3,3,1,2,230,1,0,569,799,"GasA",5,"N",4,799,351,0,1150,0,0,1,0,3,1,3,6,5,2,"TA","Good",1,1,215,3,3,3,264,0,0,0,0,0,0,"Old","Old",128000,1949,64,1,0,64,0
"2735","1StNew",78,7800,"Pave",4,"Bnk","AllPub",2,"Edwards","Norm",5,8,"CompShg","Bad","Bad","None",0,3,4,"Other",3,4,1,6,603,1,0,293,896,"GasA",5,"Y",5,1112,896,0,2008,1,0,3,0,3,1,5,8,8,0,"None","Good",1,1,230,3,3,3,103,0,0,0,0,0,0,"Old","Old",225000,2904,58,1,0,58,0
"2736","Split",0,19690,"Pave",3,"Lvl","AllPub",3,"Edwards","Norm",6,7,"Tar&Grv","Bad","Bad","None",0,4,4,"Other",4,3,3,1,0,1,0,697,697,"GasA",3,"Y",5,1575,626,0,2201,0,0,2,0,4,1,4,8,8,1,"Gd","Good",1,2,432,4,4,3,586,236,0,0,0,738,0,"Old","Old",274970,2898,40,0,0,40,0
"2737","2St",114,19950,"Pave",4,"Lvl","AllPub",3,"Edwards","Norm",6,7,"CompShg","Bad","Bad","None",0,3,3,"PC",3,3,1,1,0,1,0,672,672,"GasA",5,"Y",5,1337,672,0,2009,0,0,2,0,4,1,3,8,8,2,"Gd","Bad",1,3,795,3,3,2,0,42,0,0,180,0,0,"Old","Old",235000,2681,78,1,0,78,0
"2738","2St",60,19800,"Pave",4,"Lvl","AllPub",3,"Edwards","Norm",6,8,"CompShg","Bad","Bad","None",0,3,3,"Other",3,3,1,3,425,1,0,1411,1836,"GasA",4,"Y",5,1836,1836,0,3672,0,0,3,1,5,1,4,7,8,2,"Gd","Bad",1,2,836,3,3,3,684,80,32,0,0,0,0,"Old","Old",415000,5508,71,1,0,13,0
"2739","Split",78,11679,"Pave",3,"Lvl","AllPub",3,"Edwards","Norm",5,5,"CompShg","Bad","Bad","Stone",96,3,3,"Other",3,3,4,5,612,3,1164,0,1776,"GasA",5,"Y",5,1560,0,0,1560,0,1,2,0,3,1,3,6,6,1,"Fa","Good",3,2,528,3,3,3,453,253,144,0,0,0,0,"Old","Old",182000,3336,44,0,0,44,1
